id,label
2998,3
2999,6
3000,7
3001,5
3002,6
3003,0
3004,4
3005,1
3006,6
3007,7
3008,1
3009,7
3010,1
3011,4
3012,1
3013,0
3014,4
3015,7
3016,0
3017,1
3018,5
3019,8
3020,5
3021,2
3022,8
3023,2
3024,6
3025,1
3026,9
3027,4
3028,3
3029,3
3030,1
3031,2
3032,6
3033,4
3034,7
3035,3
3036,6
3037,2
3038,0
3039,2
3040,7
3041,2
3042,4
3043,1
3044,0
3045,1
3046,8
3047,5
3048,1
3049,2
3050,0
3051,8
3052,1
3053,8
3054,5
3055,9
3056,9
3057,1
3058,8
3059,6
3060,1
3061,1
3062,5
3063,6
3064,9
3065,0
3066,9
3067,0
3068,1
3069,3
3070,3
3071,2
3072,6
3073,0
3074,1
3075,9
3076,6
3077,5
3078,7
3079,6
3080,1
3081,1
3082,4
3083,3
3084,5
3085,1
3086,0
3087,6
3088,4
3089,9
3090,0
3091,5
3092,6
3093,4
3094,8
3095,2
3096,9
3097,5
3098,7
3099,5
3100,3
3101,5
3102,1
3103,1
3104,2
3105,1
3106,0
3107,1
3108,6
3109,1
3110,5
3111,7
3112,6
3113,4
3114,5
3115,3
3116,1
3117,5
3118,6
3119,5
3120,6
3121,1
3122,6
3123,2
3124,5
3125,5
3126,1
3127,5
3128,0
3129,5
3130,6
3131,0
3132,7
3133,2
3134,5
3135,6
3136,0
3137,7
3138,5
3139,8
3140,5
3141,6
3142,0
3143,7
3144,1
3145,4
3146,3
3147,5
3148,4
3149,0
3150,0
3151,6
3152,2
3153,7
3154,6
3155,2
3156,9
3157,9
3158,1
3159,5
3160,3
3161,6
3162,0
3163,9
3164,4
3165,1
3166,4
3167,9
3168,8
3169,3
3170,0
3171,4
3172,7
3173,9
3174,5
3175,2
3176,2
3177,0
3178,8
3179,7
3180,1
3181,3
3182,1
3183,1
3184,9
3185,6
3186,2
3187,6
3188,7
3189,7
3190,4
3191,4
3192,2
3193,9
3194,9
3195,5
3196,1
3197,5
3198,6
3199,9
3200,6
3201,9
3202,1
3203,0
3204,7
3205,7
3206,5
3207,6
3208,3
3209,6
3210,7
3211,3
3212,2
3213,3
3214,5
3215,8
3216,6
3217,1
3218,7
3219,1
3220,8
3221,8
3222,0
3223,1
3224,8
3225,0
3226,1
3227,6
3228,1
3229,6
3230,9
3231,4
3232,4
3233,3
3234,9
3235,5
3236,3
3237,0
3238,2
3239,0
3240,4
3241,0
3242,5
3243,1
3244,4
3245,7
3246,2
3247,1
3248,3
3249,9
3250,1
3251,8
3252,6
3253,7
3254,7
3255,3
3256,9
3257,6
3258,2
3259,1
3260,0
3261,1
3262,8
3263,6
3264,3
3265,9
3266,3
3267,7
3268,3
3269,8
3270,9
3271,2
3272,8
3273,1
3274,4
3275,0
3276,6
3277,3
3278,4
3279,5
3280,1
3281,5
3282,1
3283,9
3284,8
3285,7
3286,1
3287,5
3288,2
3289,3
3290,6
3291,2
3292,9
3293,0
3294,2
3295,5
3296,0
3297,8
3298,3
3299,3
3300,2
3301,2
3302,5
3303,1
3304,0
3305,3
3306,3
3307,4
3308,8
3309,9
3310,8
3311,6
3312,1
3313,1
3314,7
3315,2
3316,1
3317,1
3318,5
3319,9
3320,7
3321,6
3322,1
3323,7
3324,5
3325,5
3326,1
3327,6
3328,6
3329,3
3330,1
3331,3
3332,5
3333,7
3334,9
3335,8
3336,2
3337,6
3338,5
3339,1
3340,9
3341,1
3342,6
3343,0
3344,1
3345,0
3346,5
3347,2
3348,7
3349,0
3350,8
3351,1
3352,4
3353,2
3354,1
3355,7
3356,8
3357,6
3358,2
3359,4
3360,7
3361,2
3362,9
3363,7
3364,3
3365,7
3366,1
3367,9
3368,1
3369,7
3370,7
3371,9
3372,7
3373,3
3374,1
3375,9
3376,4
3377,1
3378,1
3379,7
3380,1
3381,6
3382,1
3383,4
3384,6
3385,4
3386,1
3387,8
3388,9
3389,3
3390,2
3391,2
3392,2
3393,6
3394,4
3395,4
3396,3
3397,1
3398,6
3399,5
3400,5
3401,3
3402,8
3403,3
3404,2
3405,9
3406,2
3407,2
3408,9
3409,8
3410,4
3411,0
3412,8
3413,5
3414,1
3415,4
3416,4
3417,0
3418,7
3419,1
3420,1
3421,6
3422,1
3423,7
3424,4
3425,1
3426,4
3427,7
3428,6
3429,4
3430,6
3431,4
3432,3
3433,3
3434,6
3435,3
3436,7
3437,6
3438,8
3439,9
3440,5
3441,8
3442,5
3443,1
3444,3
3445,5
3446,6
3447,2
3448,3
3449,6
3450,0
3451,1
3452,9
3453,1
3454,8
3455,7
3456,7
3457,6
3458,6
3459,2
3460,8
3461,1
3462,6
3463,5
3464,6
3465,3
3466,6
3467,1
3468,1
3469,5
3470,0
3471,4
3472,6
3473,1
3474,1
3475,6
3476,5
3477,3
3478,8
3479,8
3480,4
3481,1
3482,1
3483,3
3484,2
3485,3
3486,9
3487,4
3488,0
3489,5
3490,4
3491,0
3492,5
3493,6
3494,1
3495,3
3496,8
3497,9
3498,2
3499,6
3500,5
3501,3
3502,2
3503,5
3504,8
3505,2
3506,7
3507,6
3508,9
3509,7
3510,5
3511,7
3512,6
3513,5
3514,4
3515,0
3516,7
3517,7
3518,9
3519,5
3520,2
3521,9
3522,1
3523,3
3524,2
3525,3
3526,6
3527,0
3528,7
3529,9
3530,1
3531,3
3532,5
3533,9
3534,4
3535,9
3536,4
3537,8
3538,4
3539,9
3540,1
3541,0
3542,4
3543,9
3544,7
3545,7
3546,9
3547,8
3548,8
3549,6
3550,6
3551,4
3552,8
3553,0
3554,4
3555,1
3556,5
3557,4
3558,5
3559,4
3560,4
3561,7
3562,3
3563,1
3564,6
3565,1
3566,9
3567,8
3568,7
3569,4
3570,5
3571,3
3572,9
3573,6
3574,6
3575,1
3576,3
3577,1
3578,1
3579,7
3580,4
3581,6
3582,5
3583,0
3584,3
3585,3
3586,4
3587,9
3588,9
3589,9
3590,1
3591,0
3592,1
3593,5
3594,0
3595,3
3596,6
3597,9
3598,0
3599,2
3600,4
3601,7
3602,9
3603,8
3604,6
3605,1
3606,0
3607,3
3608,8
3609,6
3610,2
3611,1
3612,0
3613,7
3614,6
3615,9
3616,0
3617,0
3618,2
3619,7
3620,3
3621,7
3622,3
3623,3
3624,8
3625,5
3626,4
3627,1
3628,9
3629,2
3630,4
3631,5
3632,6
3633,7
3634,9
3635,1
3636,5
3637,0
3638,5
3639,3
3640,0
3641,0
3642,0
3643,7
3644,4
3645,4
3646,4
3647,6
3648,1
3649,1
3650,8
3651,7
3652,2
3653,3
3654,2
3655,8
3656,1
3657,1
3658,5
3659,7
3660,8
3661,1
3662,6
3663,6
3664,7
3665,9
3666,4
3667,3
3668,9
3669,3
3670,0
3671,0
3672,3
3673,2
3674,9
3675,1
3676,8
3677,1
3678,9
3679,1
3680,9
3681,7
3682,9
3683,3
3684,7
3685,0
3686,9
3687,9
3688,7
3689,5
3690,1
3691,2
3692,4
3693,6
3694,9
3695,6
3696,5
3697,6
3698,5
3699,3
3700,8
3701,9
3702,0
3703,0
3704,0
3705,6
3706,7
3707,2
3708,4
3709,9
3710,1
3711,1
3712,2
3713,0
3714,2
3715,4
3716,3
3717,0
3718,7
3719,3
3720,4
3721,5
3722,6
3723,6
3724,6
3725,7
3726,7
3727,9
3728,6
3729,9
3730,4
3731,7
3732,3
3733,1
3734,6
3735,1
3736,1
3737,6
3738,5
3739,7
3740,0
3741,1
3742,1
3743,8
3744,0
3745,4
3746,5
3747,3
3748,4
3749,1
3750,5
3751,2
3752,1
3753,1
3754,2
3755,4
3756,1
3757,1
3758,1
3759,4
3760,1
3761,6
3762,9
3763,9
3764,6
3765,8
3766,6
3767,5
3768,1
3769,6
3770,8
3771,2
3772,7
3773,1
3774,7
3775,7
3776,6
3777,6
3778,2
3779,8
3780,3
3781,3
3782,7
3783,3
3784,6
3785,9
3786,4
3787,2
3788,3
3789,0
3790,0
3791,2
3792,6
3793,5
3794,9
3795,5
3796,2
3797,6
3798,6
3799,1
3800,9
3801,1
3802,7
3803,5
3804,5
3805,1
3806,3
3807,4
3808,2
3809,0
3810,0
3811,0
3812,1
3813,6
3814,7
3815,6
3816,1
3817,7
3818,4
3819,1
3820,8
3821,5
3822,2
3823,5
3824,5
3825,1
3826,8
3827,4
3828,2
3829,1
3830,3
3831,8
3832,9
3833,0
3834,5
3835,4
3836,4
3837,1
3838,1
3839,1
3840,8
3841,1
3842,1
3843,4
3844,1
3845,3
3846,1
3847,6
3848,8
3849,4
3850,6
3851,7
3852,5
3853,7
3854,2
3855,2
3856,6
3857,1
3858,5
3859,3
3860,1
3861,8
3862,1
3863,2
3864,8
3865,6
3866,1
3867,1
3868,4
3869,3
3870,2
3871,7
3872,3
3873,7
3874,8
3875,0
3876,4
3877,0
3878,4
3879,7
3880,9
3881,1
3882,4
3883,6
3884,3
3885,6
3886,7
3887,5
3888,8
3889,6
3890,1
3891,1
3892,6
3893,4
3894,2
3895,6
3896,9
3897,6
3898,3
3899,8
3900,2
3901,7
3902,6
3903,3
3904,0
3905,7
3906,1
3907,6
3908,6
3909,9
3910,6
3911,5
3912,1
3913,6
3914,2
3915,4
3916,0
3917,1
3918,1
3919,4
3920,7
3921,7
3922,0
3923,6
3924,5
3925,3
3926,3
3927,8
3928,6
3929,0
3930,0
3931,9
3932,0
3933,1
3934,3
3935,1
3936,6
3937,1
3938,7
3939,7
3940,8
3941,5
3942,2
3943,3
3944,2
3945,7
3946,5
3947,1
3948,0
3949,9
3950,0
3951,7
3952,1
3953,8
3954,1
3955,0
3956,7
3957,5
3958,4
3959,5
3960,1
3961,6
3962,3
3963,8
3964,7
3965,9
3966,5
3967,2
3968,2
3969,0
3970,4
3971,1
3972,8
3973,1
3974,1
3975,4
3976,2
3977,3
3978,0
3979,6
3980,9
3981,4
3982,1
3983,0
3984,3
3985,9
3986,8
3987,1
3988,1
3989,5
3990,6
3991,4
3992,4
3993,4
3994,0
3995,1
3996,0
3997,9
3998,3
3999,5
4000,1
4001,4
4002,6
4003,4
4004,9
4005,1
4006,1
4007,5
4008,4
4009,5
4010,6
4011,6
4012,3
4013,0
4014,9
4015,1
4016,4
4017,3
4018,0
4019,4
4020,0
4021,3
4022,4
4023,3
4024,6
4025,0
4026,5
4027,1
4028,8
4029,5
4030,7
4031,0
4032,0
4033,1
4034,7
4035,9
4036,3
4037,9
4038,1
4039,1
4040,7
4041,9
4042,9
4043,1
4044,4
4045,7
4046,4
4047,2
4048,1
4049,7
4050,1
4051,1
4052,5
4053,8
4054,8
4055,1
4056,9
4057,3
4058,0
4059,5
4060,0
4061,0
4062,1
4063,1
4064,2
4065,1
4066,1
4067,8
4068,2
4069,4
4070,0
4071,1
4072,3
4073,3
4074,2
4075,8
4076,4
4077,0
4078,7
4079,8
4080,3
4081,2
4082,8
4083,0
4084,6
4085,7
4086,9
4087,6
4088,1
4089,7
4090,4
4091,0
4092,8
4093,8
4094,1
4095,8
4096,4
4097,5
4098,0
4099,7
4100,7
4101,6
4102,6
4103,2
4104,6
4105,8
4106,0
4107,9
4108,2
4109,0
4110,6
4111,3
4112,0
4113,2
4114,5
4115,1
4116,6
4117,1
4118,0
4119,4
4120,9
4121,2
4122,5
4123,1
4124,6
4125,0
4126,3
4127,1
4128,8
4129,1
4130,1
4131,3
4132,7
4133,6
4134,1
4135,3
4136,1
4137,7
4138,5
4139,8
4140,9
4141,6
4142,4
4143,1
4144,6
4145,5
4146,4
4147,0
4148,5
4149,1
4150,5
4151,3
4152,6
4153,6
4154,6
4155,5
4156,6
4157,2
4158,6
4159,3
4160,7
4161,8
4162,4
4163,8
4164,7
4165,5
4166,7
4167,1
4168,1
4169,8
4170,0
4171,4
4172,3
4173,7
4174,2
4175,1
4176,0
4177,4
4178,9
4179,3
4180,0
4181,6
4182,0
4183,9
4184,1
4185,9
4186,1
4187,0
4188,8
4189,6
4190,0
4191,8
4192,4
4193,1
4194,8
4195,2
4196,1
4197,9
4198,4
4199,6
4200,7
4201,1
4202,3
4203,7
4204,9
4205,1
4206,3
4207,7
4208,3
4209,5
4210,9
4211,0
4212,2
4213,1
4214,8
4215,1
4216,6
4217,7
4218,4
4219,9
4220,1
4221,1
4222,8
4223,9
4224,0
4225,7
4226,6
4227,0
4228,1
4229,3
4230,8
4231,7
4232,0
4233,1
4234,4
4235,4
4236,5
4237,6
4238,4
4239,8
4240,9
4241,8
4242,8
4243,0
4244,4
4245,8
4246,6
4247,6
4248,2
4249,4
4250,0
4251,8
4252,6
4253,0
4254,0
4255,6
4256,4
4257,3
4258,4
4259,7
4260,5
4261,4
4262,1
4263,0
4264,1
4265,3
4266,1
4267,1
4268,8
4269,8
4270,9
4271,6
4272,6
4273,9
4274,4
4275,8
4276,4
4277,9
4278,3
4279,6
4280,6
4281,0
4282,7
4283,9
4284,4
4285,2
4286,8
4287,0
4288,2
4289,0
4290,5
4291,7
4292,5
4293,6
4294,4
4295,0
4296,1
4297,8
4298,0
4299,0
4300,7
4301,4
4302,6
4303,8
4304,3
4305,5
4306,6
4307,7
4308,1
4309,6
4310,9
4311,0
4312,3
4313,1
4314,1
4315,1
4316,7
4317,9
4318,6
4319,3
4320,9
4321,1
4322,3
4323,4
4324,0
4325,8
4326,7
4327,1
4328,9
4329,5
4330,8
4331,1
4332,3
4333,5
4334,4
4335,7
4336,6
4337,2
4338,5
4339,6
4340,6
4341,6
4342,9
4343,7
4344,5
4345,4
4346,3
4347,1
4348,7
4349,2
4350,1
4351,9
4352,2
4353,2
4354,6
4355,7
4356,1
4357,1
4358,2
4359,3
4360,8
4361,4
4362,4
4363,9
4364,1
4365,1
4366,4
4367,9
4368,8
4369,3
4370,6
4371,8
4372,4
4373,2
4374,6
4375,9
4376,4
4377,0
4378,1
4379,1
4380,3
4381,3
4382,0
4383,8
4384,8
4385,4
4386,9
4387,8
4388,3
4389,7
4390,4
4391,7
4392,3
4393,2
4394,2
4395,6
4396,7
4397,6
4398,1
4399,2
4400,9
4401,1
4402,6
4403,5
4404,1
4405,5
4406,0
4407,3
4408,9
4409,4
4410,1
4411,7
4412,1
4413,0
4414,0
4415,3
4416,3
4417,0
4418,8
4419,4
4420,2
4421,3
4422,4
4423,6
4424,7
4425,9
4426,9
4427,3
4428,0
4429,6
4430,3
4431,6
4432,1
4433,5
4434,3
4435,7
4436,7
4437,7
4438,1
4439,6
4440,5
4441,8
4442,4
4443,4
4444,1
4445,1
4446,6
4447,9
4448,3
4449,6
4450,5
4451,1
4452,1
4453,8
4454,6
4455,3
4456,5
4457,0
4458,0
4459,0
4460,3
4461,0
4462,7
4463,9
4464,9
4465,9
4466,5
4467,1
4468,7
4469,1
4470,4
4471,8
4472,8
4473,7
4474,4
4475,3
4476,0
4477,2
4478,4
4479,0
4480,7
4481,2
4482,1
4483,4
4484,7
4485,4
4486,8
4487,9
4488,1
4489,6
4490,6
4491,6
4492,7
4493,6
4494,1
4495,0
4496,9
4497,1
4498,7
4499,8
4500,3
4501,2
4502,0
4503,6
4504,5
4505,5
4506,1
4507,5
4508,5
4509,0
4510,0
4511,9
4512,4
4513,7
4514,6
4515,6
4516,6
4517,6
4518,7
4519,5
4520,9
4521,5
4522,9
4523,6
4524,9
4525,1
4526,0
4527,2
4528,1
4529,1
4530,3
4531,1
4532,9
4533,0
4534,3
4535,0
4536,8
4537,2
4538,8
4539,3
4540,7
4541,9
4542,5
4543,1
4544,7
4545,5
4546,9
4547,5
4548,8
4549,8
4550,0
4551,8
4552,7
4553,1
4554,3
4555,3
4556,5
4557,8
4558,2
4559,1
4560,3
4561,4
4562,7
4563,8
4564,7
4565,3
4566,5
4567,4
4568,9
4569,8
4570,5
4571,0
4572,9
4573,3
4574,3
4575,1
4576,0
4577,9
4578,6
4579,9
4580,5
4581,9
4582,3
4583,7
4584,9
4585,4
4586,1
4587,1
4588,9
4589,5
4590,1
4591,6
4592,1
4593,1
4594,3
4595,0
4596,1
4597,7
4598,5
4599,5
4600,3
4601,6
4602,6
4603,1
4604,4
4605,2
4606,1
4607,1
4608,7
4609,6
4610,6
4611,2
4612,7
4613,3
4614,0
4615,4
4616,0
4617,6
4618,0
4619,6
4620,2
4621,6
4622,0
4623,1
4624,4
4625,6
4626,3
4627,7
4628,7
4629,3
4630,1
4631,4
4632,3
4633,9
4634,5
4635,8
4636,0
4637,1
4638,4
4639,7
4640,2
4641,4
4642,3
4643,5
4644,3
4645,1
4646,6
4647,9
4648,4
4649,2
4650,9
4651,6
4652,4
4653,0
4654,5
4655,1
4656,4
4657,9
4658,3
4659,4
4660,1
4661,9
4662,0
4663,5
4664,8
4665,1
4666,8
4667,7
4668,6
4669,1
4670,8
4671,6
4672,8
4673,9
4674,6
4675,1
4676,1
4677,0
4678,8
4679,6
4680,3
4681,0
4682,6
4683,6
4684,8
4685,6
4686,0
4687,3
4688,7
4689,4
4690,7
4691,5
4692,6
4693,5
4694,9
4695,3
4696,0
4697,9
4698,9
4699,9
4700,6
4701,5
4702,4
4703,0
4704,8
4705,3
4706,4
4707,2
4708,5
4709,1
4710,5
4711,6
4712,5
4713,5
4714,3
4715,0
4716,1
4717,5
4718,7
4719,1
4720,4
4721,8
4722,1
4723,0
4724,5
4725,1
4726,7
4727,7
4728,9
4729,0
4730,5
4731,0
4732,1
4733,1
4734,9
4735,3
4736,8
4737,7
4738,9
4739,9
4740,9
4741,8
4742,0
4743,1
4744,6
4745,8
4746,1
4747,3
4748,0
4749,1
4750,5
4751,0
4752,0
4753,0
4754,3
4755,8
4756,2
4757,0
4758,5
4759,8
4760,3
4761,1
4762,1
4763,6
4764,8
4765,2
4766,5
4767,7
4768,0
4769,4
4770,1
4771,8
4772,1
4773,5
4774,7
4775,0
4776,5
4777,7
4778,5
4779,1
4780,9
4781,0
4782,6
4783,9
4784,2
4785,9
4786,8
4787,7
4788,3
4789,3
4790,1
4791,0
4792,4
4793,4
4794,6
4795,4
4796,1
4797,3
4798,7
4799,5
4800,5
4801,9
4802,4
4803,8
4804,9
4805,9
4806,7
4807,1
4808,9
4809,1
4810,7
4811,1
4812,9
4813,3
4814,2
4815,1
4816,9
4817,1
4818,0
4819,4
4820,4
4821,5
4822,1
4823,2
4824,1
4825,1
4826,7
4827,5
4828,8
4829,3
4830,7
4831,9
4832,6
4833,2
4834,7
4835,1
4836,6
4837,8
4838,6
4839,1
4840,1
4841,1
4842,6
4843,1
4844,5
4845,7
4846,0
4847,3
4848,0
4849,7
4850,9
4851,7
4852,8
4853,1
4854,6
4855,6
4856,6
4857,7
4858,7
4859,1
4860,9
4861,0
4862,5
4863,2
4864,7
4865,6
4866,7
4867,9
4868,1
4869,3
4870,6
4871,9
4872,4
4873,2
4874,3
4875,2
4876,4
4877,2
4878,4
4879,1
4880,3
4881,1
4882,9
4883,1
4884,2
4885,9
4886,7
4887,9
4888,2
4889,3
4890,6
4891,1
4892,7
4893,4
4894,7
4895,5
4896,9
4897,1
4898,2
4899,1
4900,1
4901,7
4902,8
4903,1
4904,3
4905,1
4906,9
4907,5
4908,1
4909,6
4910,7
4911,5
4912,3
4913,3
4914,7
4915,9
4916,8
4917,1
4918,4
4919,1
4920,6
4921,7
4922,9
4923,4
4924,5
4925,1
4926,0
4927,9
4928,0
4929,8
4930,8
4931,6
4932,5
4933,4
4934,5
4935,5
4936,1
4937,1
4938,7
4939,9
4940,6
4941,4
4942,6
4943,4
4944,0
4945,6
4946,1
4947,9
4948,4
4949,5
4950,9
4951,3
4952,4
4953,8
4954,6
4955,7
4956,8
4957,3
4958,7
4959,6
4960,0
4961,2
4962,5
4963,9
4964,3
4965,1
4966,1
4967,0
4968,1
4969,2
4970,4
4971,1
4972,5
4973,1
4974,4
4975,8
4976,6
4977,2
4978,0
4979,5
4980,9
4981,1
4982,6
4983,7
4984,0
4985,6
4986,3
4987,5
4988,4
4989,1
4990,2
4991,6
4992,5
4993,6
4994,3
4995,8
4996,4
4997,3
4998,4
4999,1
5000,5
5001,3
5002,5
5003,9
5004,3
5005,7
5006,2
5007,1
5008,1
5009,6
5010,6
5011,3
5012,1
5013,3
5014,8
5015,0
5016,2
5017,1
5018,7
5019,0
5020,5
5021,9
5022,6
5023,3
5024,1
5025,9
5026,8
5027,6
5028,4
5029,3
5030,7
5031,8
5032,1
5033,0
5034,1
5035,3
5036,8
5037,3
5038,9
5039,1
5040,7
5041,1
5042,2
5043,2
5044,4
5045,7
5046,7
5047,5
5048,0
5049,3
5050,4
5051,2
5052,1
5053,5
5054,1
5055,0
5056,1
5057,4
5058,8
5059,1
5060,6
5061,9
5062,2
5063,0
5064,0
5065,1
5066,6
5067,1
5068,5
5069,5
5070,9
5071,2
5072,1
5073,4
5074,1
5075,5
5076,9
5077,6
5078,9
5079,5
5080,8
5081,1
5082,0
5083,1
5084,3
5085,0
5086,1
5087,1
5088,8
5089,9
5090,8
5091,1
5092,6
5093,0
5094,1
5095,8
5096,3
5097,1
5098,7
5099,3
5100,9
5101,4
5102,1
5103,1
5104,4
5105,8
5106,6
5107,1
5108,7
5109,1
5110,3
5111,8
5112,1
5113,7
5114,1
5115,2
5116,6
5117,5
5118,5
5119,1
5120,2
5121,3
5122,7
5123,1
5124,1
5125,6
5126,9
5127,1
5128,9
5129,0
5130,5
5131,2
5132,4
5133,4
5134,7
5135,8
5136,2
5137,1
5138,3
5139,3
5140,3
5141,9
5142,6
5143,1
5144,3
5145,1
5146,7
5147,7
5148,1
5149,8
5150,6
5151,1
5152,3
5153,4
5154,4
5155,8
5156,7
5157,4
5158,7
5159,6
5160,5
5161,0
5162,3
5163,2
5164,8
5165,1
5166,1
5167,6
5168,2
5169,6
5170,3
5171,7
5172,7
5173,1
5174,7
5175,2
5176,6
5177,1
5178,2
5179,6
5180,4
5181,4
5182,4
5183,1
5184,5
5185,1
5186,5
5187,3
5188,7
5189,0
5190,7
5191,3
5192,9
5193,0
5194,9
5195,2
5196,9
5197,1
5198,3
5199,9
5200,5
5201,4
5202,0
5203,9
5204,7
5205,7
5206,1
5207,7
5208,0
5209,8
5210,3
5211,9
5212,6
5213,6
5214,1
5215,6
5216,5
5217,4
5218,6
5219,7
5220,1
5221,4
5222,2
5223,7
5224,9
5225,2
5226,3
5227,6
5228,5
5229,3
5230,8
5231,0
5232,5
5233,7
5234,6
5235,0
5236,7
5237,2
5238,1
5239,4
5240,5
5241,5
5242,2
5243,6
5244,5
5245,3
5246,2
5247,2
5248,9
5249,3
5250,8
5251,3
5252,0
5253,8
5254,5
5255,6
5256,0
5257,6
5258,4
5259,6
5260,2
5261,5
5262,5
5263,8
5264,0
5265,5
5266,9
5267,2
5268,7
5269,0
5270,3
5271,9
5272,8
5273,6
5274,3
5275,6
5276,1
5277,4
5278,8
5279,3
5280,1
5281,1
5282,4
5283,9
5284,1
5285,4
5286,4
5287,5
5288,1
5289,3
5290,6
5291,9
5292,1
5293,0
5294,0
5295,7
5296,8
5297,1
5298,7
5299,4
5300,0
5301,9
5302,0
5303,6
5304,7
5305,1
5306,9
5307,2
5308,6
5309,5
5310,8
5311,0
5312,5
5313,1
5314,1
5315,5
5316,0
5317,5
5318,7
5319,0
5320,3
5321,3
5322,7
5323,4
5324,8
5325,5
5326,3
5327,3
5328,5
5329,9
5330,3
5331,1
5332,9
5333,3
5334,1
5335,8
5336,9
5337,8
5338,1
5339,1
5340,3
5341,5
5342,0
5343,7
5344,2
5345,7
5346,4
5347,8
5348,9
5349,9
5350,1
5351,8
5352,9
5353,4
5354,6
5355,4
5356,0
5357,5
5358,2
5359,1
5360,2
5361,1
5362,5
5363,8
5364,9
5365,1
5366,4
5367,0
5368,4
5369,9
5370,9
5371,9
5372,5
5373,7
5374,2
5375,6
5376,9
5377,9
5378,5
5379,8
5380,2
5381,7
5382,0
5383,1
5384,2
5385,2
5386,4
5387,1
5388,6
5389,8
5390,7
5391,6
5392,9
5393,3
5394,9
5395,4
5396,6
5397,9
5398,1
5399,4
5400,9
5401,0
5402,3
5403,4
5404,3
5405,9
5406,1
5407,7
5408,4
5409,3
5410,0
5411,3
5412,6
5413,6
5414,7
5415,7
5416,2
5417,2
5418,2
5419,9
5420,6
5421,6
5422,2
5423,8
5424,8
5425,2
5426,4
5427,6
5428,2
5429,2
5430,9
5431,9
5432,2
5433,6
5434,9
5435,0
5436,1
5437,7
5438,2
5439,4
5440,9
5441,6
5442,8
5443,1
5444,7
5445,7
5446,6
5447,1
5448,6
5449,1
5450,7
5451,3
5452,9
5453,3
5454,6
5455,1
5456,0
5457,3
5458,2
5459,4
5460,6
5461,8
5462,3
5463,9
5464,8
5465,8
5466,1
5467,2
5468,1
5469,1
5470,6
5471,3
5472,3
5473,8
5474,9
5475,7
5476,1
5477,6
5478,5
5479,2
5480,1
5481,1
5482,0
5483,1
5484,9
5485,4
5486,2
5487,0
5488,3
5489,4
5490,1
5491,8
5492,0
5493,1
5494,6
5495,9
5496,8
5497,5
5498,0
5499,3
5500,1
5501,7
5502,6
5503,1
5504,2
5505,1
5506,4
5507,3
5508,7
5509,8
5510,5
5511,3
5512,1
5513,2
5514,6
5515,8
5516,9
5517,0
5518,9
5519,5
5520,6
5521,6
5522,0
5523,1
5524,3
5525,8
5526,3
5527,9
5528,5
5529,0
5530,6
5531,1
5532,4
5533,1
5534,3
5535,6
5536,6
5537,9
5538,8
5539,4
5540,6
5541,2
5542,4
5543,2
5544,7
5545,9
5546,4
5547,8
5548,5
5549,0
5550,9
5551,6
5552,0
5553,2
5554,9
5555,1
5556,9
5557,4
5558,8
5559,1
5560,7
5561,0
5562,6
5563,1
5564,1
5565,9
5566,6
5567,6
5568,0
5569,4
5570,1
5571,7
5572,7
5573,3
5574,0
5575,4
5576,3
5577,1
5578,6
5579,1
5580,6
5581,4
5582,8
5583,3
5584,5
5585,0
5586,0
5587,5
5588,8
5589,1
5590,6
5591,0
5592,0
5593,3
5594,8
5595,0
5596,3
5597,7
5598,5
5599,5
5600,2
5601,1
5602,7
5603,6
5604,7
5605,0
5606,1
5607,1
5608,9
5609,2
5610,5
5611,4
5612,8
5613,9
5614,3
5615,6
5616,1
5617,1
5618,3
5619,8
5620,7
5621,5
5622,3
5623,7
5624,8
5625,2
5626,4
5627,4
5628,8
5629,4
5630,5
5631,7
5632,1
5633,9
5634,8
5635,6
5636,1
5637,0
5638,6
5639,9
5640,0
5641,5
5642,6
5643,3
5644,7
5645,7
5646,6
5647,3
5648,1
5649,1
5650,6
5651,9
5652,5
5653,0
5654,9
5655,2
5656,4
5657,9
5658,1
5659,5
5660,3
5661,1
5662,0
5663,4
5664,1
5665,6
5666,7
5667,1
5668,1
5669,1
5670,0
5671,5
5672,1
5673,5
5674,8
5675,9
5676,8
5677,6
5678,1
5679,1
5680,9
5681,9
5682,2
5683,1
5684,9
5685,1
5686,1
5687,9
5688,5
5689,7
5690,7
5691,7
5692,2
5693,4
5694,0
5695,4
5696,7
5697,5
5698,6
5699,0
5700,3
5701,2
5702,4
5703,6
5704,1
5705,8
5706,9
5707,4
5708,9
5709,9
5710,9
5711,9
5712,5
5713,5
5714,9
5715,2
5716,7
5717,0
5718,6
5719,7
5720,4
5721,4
5722,8
5723,2
5724,7
5725,1
5726,3
5727,2
5728,0
5729,8
5730,6
5731,2
5732,3
5733,5
5734,1
5735,8
5736,7
5737,0
5738,8
5739,6
5740,2
5741,8
5742,9
5743,8
5744,7
5745,7
5746,6
5747,3
5748,6
5749,7
5750,6
5751,2
5752,3
5753,3
5754,4
5755,3
5756,1
5757,0
5758,1
5759,1
5760,5
5761,2
5762,8
5763,6
5764,7
5765,4
5766,2
5767,6
5768,7
5769,3
5770,0
5771,1
5772,8
5773,3
5774,2
5775,3
5776,0
5777,8
5778,3
5779,9
5780,7
5781,7
5782,8
5783,0
5784,9
5785,7
5786,1
5787,6
5788,4
5789,8
5790,2
5791,0
5792,4
5793,8
5794,9
5795,6
5796,6
